openable_item_name,openable_canonical_key,content_item_name,content_canonical_key,quantity_per_open,quantity_min,quantity_max,quantity_kind,evidence,notes,source_url,page_data_url,cache_file_name,parser_version
Apple Basket,apple basket,Apple Pie,apple pie,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/apple-basket/,https://buddy.farm/page-data/i/apple-basket/page-data.json,apple-basket__apple-basket.json,buddy-item-multi-source-v1
Tower Prep Pack 01,tower prep pack 01,Protein Bar,protein bar,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tower-prep-pack-01/,https://buddy.farm/page-data/i/tower-prep-pack-01/page-data.json,tower-prep-pack-01__tower-prep-pack-01.json,buddy-item-multi-source-v1
Tower Prep Pack 01,tower prep pack 01,Happy Cookies,happy cookies,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tower-prep-pack-01/,https://buddy.farm/page-data/i/tower-prep-pack-01/page-data.json,tower-prep-pack-01__tower-prep-pack-01.json,buddy-item-multi-source-v1
Tower Prep Pack 01,tower prep pack 01,Apple Cider,apple cider,250,250,250,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tower-prep-pack-01/,https://buddy.farm/page-data/i/tower-prep-pack-01/page-data.json,tower-prep-pack-01__tower-prep-pack-01.json,buddy-item-multi-source-v1
Tower Prep Pack 01,tower prep pack 01,Cranberry Juice,cranberry juice,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tower-prep-pack-01/,https://buddy.farm/page-data/i/tower-prep-pack-01/page-data.json,tower-prep-pack-01__tower-prep-pack-01.json,buddy-item-multi-source-v1
Tower Prep Pack 01,tower prep pack 01,Apple Pie,apple pie,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tower-prep-pack-01/,https://buddy.farm/page-data/i/tower-prep-pack-01/page-data.json,tower-prep-pack-01__tower-prep-pack-01.json,buddy-item-multi-source-v1
Tower Prep Pack 01,tower prep pack 01,Fruit Punch,fruit punch,6,6,6,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tower-prep-pack-01/,https://buddy.farm/page-data/i/tower-prep-pack-01/page-data.json,tower-prep-pack-01__tower-prep-pack-01.json,buddy-item-multi-source-v1
Tower Prep Pack 01,tower prep pack 01,Prune Juice,prune juice,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tower-prep-pack-01/,https://buddy.farm/page-data/i/tower-prep-pack-01/page-data.json,tower-prep-pack-01__tower-prep-pack-01.json,buddy-item-multi-source-v1
Tower Prep Pack 01,tower prep pack 01,Lemon Seltzer,lemon seltzer,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tower-prep-pack-01/,https://buddy.farm/page-data/i/tower-prep-pack-01/page-data.json,tower-prep-pack-01__tower-prep-pack-01.json,buddy-item-multi-source-v1
Tower Prep Pack 01,tower prep pack 01,Pumpkin Juice,pumpkin juice,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/tower-prep-pack-01/,https://buddy.farm/page-data/i/tower-prep-pack-01/page-data.json,tower-prep-pack-01__tower-prep-pack-01.json,buddy-item-multi-source-v1
Traveler's Bag 01,traveler s bag 01,Pet Treat,pet treat,12,12,12,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/traveler-s-bag-01/,https://buddy.farm/page-data/i/traveler-s-bag-01/page-data.json,traveler-s-bag-01__traveler-s-bag-01.json,buddy-item-multi-source-v1
Traveler's Bag 01,traveler s bag 01,Travel Voucher,travel voucher,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/traveler-s-bag-01/,https://buddy.farm/page-data/i/traveler-s-bag-01/page-data.json,traveler-s-bag-01__traveler-s-bag-01.json,buddy-item-multi-source-v1
Traveler's Bag 01,traveler s bag 01,Large Net,large net,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/traveler-s-bag-01/,https://buddy.farm/page-data/i/traveler-s-bag-01/page-data.json,traveler-s-bag-01__traveler-s-bag-01.json,buddy-item-multi-source-v1
Traveler's Bag 01,traveler s bag 01,Arnold Palmer,arnold palmer,100,100,100,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/traveler-s-bag-01/,https://buddy.farm/page-data/i/traveler-s-bag-01/page-data.json,traveler-s-bag-01__traveler-s-bag-01.json,buddy-item-multi-source-v1
Traveler's Bag 01,traveler s bag 01,Shark Jaws,shark jaws,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/traveler-s-bag-01/,https://buddy.farm/page-data/i/traveler-s-bag-01/page-data.json,traveler-s-bag-01__traveler-s-bag-01.json,buddy-item-multi-source-v1
Traveler's Bag 01,traveler s bag 01,Protein Bar,protein bar,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/traveler-s-bag-01/,https://buddy.farm/page-data/i/traveler-s-bag-01/page-data.json,traveler-s-bag-01__traveler-s-bag-01.json,buddy-item-multi-source-v1
Traveler's Bag 01,traveler s bag 01,Cranberry Juice,cranberry juice,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/traveler-s-bag-01/,https://buddy.farm/page-data/i/traveler-s-bag-01/page-data.json,traveler-s-bag-01__traveler-s-bag-01.json,buddy-item-multi-source-v1
Traveler's Bag 01,traveler s bag 01,Coconut Water,coconut water,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/traveler-s-bag-01/,https://buddy.farm/page-data/i/traveler-s-bag-01/page-data.json,traveler-s-bag-01__traveler-s-bag-01.json,buddy-item-multi-source-v1
Traveler's Bag 01,traveler s bag 01,Fish Flakes,fish flakes,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/traveler-s-bag-01/,https://buddy.farm/page-data/i/traveler-s-bag-01/page-data.json,traveler-s-bag-01__traveler-s-bag-01.json,buddy-item-multi-source-v1
Traveler's Bag 01,traveler s bag 01,Prune Juice,prune juice,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/traveler-s-bag-01/,https://buddy.farm/page-data/i/traveler-s-bag-01/page-data.json,traveler-s-bag-01__traveler-s-bag-01.json,buddy-item-multi-source-v1
Traveler's Bag 01,traveler s bag 01,Pumpkin Juice,pumpkin juice,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/traveler-s-bag-01/,https://buddy.farm/page-data/i/traveler-s-bag-01/page-data.json,traveler-s-bag-01__traveler-s-bag-01.json,buddy-item-multi-source-v1
Traveler's Bag 01,traveler s bag 01,PHR Voucher,phr voucher,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/traveler-s-bag-01/,https://buddy.farm/page-data/i/traveler-s-bag-01/page-data.json,traveler-s-bag-01__traveler-s-bag-01.json,buddy-item-multi-source-v1
Treat Bag 01,treat bag 01,Bacon,bacon,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-01/,https://buddy.farm/page-data/i/treat-bag-01/page-data.json,treat-bag-01__treat-bag-01.json,buddy-item-multi-source-v1
Treat Bag 01,treat bag 01,Candy,candy,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-01/,https://buddy.farm/page-data/i/treat-bag-01/page-data.json,treat-bag-01__treat-bag-01.json,buddy-item-multi-source-v1
Treat Bag 01,treat bag 01,Lollipop,lollipop,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-01/,https://buddy.farm/page-data/i/treat-bag-01/page-data.json,treat-bag-01__treat-bag-01.json,buddy-item-multi-source-v1
Treat Bag 01,treat bag 01,Apple,apple,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-01/,https://buddy.farm/page-data/i/treat-bag-01/page-data.json,treat-bag-01__treat-bag-01.json,buddy-item-multi-source-v1
Treat Bag 02,treat bag 02,Candy,candy,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-02/,https://buddy.farm/page-data/i/treat-bag-02/page-data.json,treat-bag-02__treat-bag-02.json,buddy-item-multi-source-v1
Treat Bag 02,treat bag 02,Gummy Worms,gummy worms,24,24,24,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-02/,https://buddy.farm/page-data/i/treat-bag-02/page-data.json,treat-bag-02__treat-bag-02.json,buddy-item-multi-source-v1
Treat Bag 02,treat bag 02,Lollipop,lollipop,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-02/,https://buddy.farm/page-data/i/treat-bag-02/page-data.json,treat-bag-02__treat-bag-02.json,buddy-item-multi-source-v1
Treat Bag 02,treat bag 02,Spider,spider,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-02/,https://buddy.farm/page-data/i/treat-bag-02/page-data.json,treat-bag-02__treat-bag-02.json,buddy-item-multi-source-v1
Treat Bag 03,treat bag 03,Taffy,taffy,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-03/,https://buddy.farm/page-data/i/treat-bag-03/page-data.json,treat-bag-03__treat-bag-03.json,buddy-item-multi-source-v1
Treat Bag 03,treat bag 03,Ancient Coin,ancient coin,10,10,10,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-03/,https://buddy.farm/page-data/i/treat-bag-03/page-data.json,treat-bag-03__treat-bag-03.json,buddy-item-multi-source-v1
Treat Bag 03,treat bag 03,Square Key,square key,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-03/,https://buddy.farm/page-data/i/treat-bag-03/page-data.json,treat-bag-03__treat-bag-03.json,buddy-item-multi-source-v1
Treat Bag 03,treat bag 03,Chattering Teeth,chattering teeth,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-03/,https://buddy.farm/page-data/i/treat-bag-03/page-data.json,treat-bag-03__treat-bag-03.json,buddy-item-multi-source-v1
Treat Bag 04,treat bag 04,Apple,apple,25,25,25,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-04/,https://buddy.farm/page-data/i/treat-bag-04/page-data.json,treat-bag-04__treat-bag-04.json,buddy-item-multi-source-v1
Treat Bag 04,treat bag 04,Candy,candy,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-04/,https://buddy.farm/page-data/i/treat-bag-04/page-data.json,treat-bag-04__treat-bag-04.json,buddy-item-multi-source-v1
Treat Bag 04,treat bag 04,Lollipop,lollipop,5,5,5,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-04/,https://buddy.farm/page-data/i/treat-bag-04/page-data.json,treat-bag-04__treat-bag-04.json,buddy-item-multi-source-v1
Treat Bag 04,treat bag 04,Spooky Cookies,spooky cookies,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-04/,https://buddy.farm/page-data/i/treat-bag-04/page-data.json,treat-bag-04__treat-bag-04.json,buddy-item-multi-source-v1
Treat Bag 04,treat bag 04,Candy Corn,candy corn,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-04/,https://buddy.farm/page-data/i/treat-bag-04/page-data.json,treat-bag-04__treat-bag-04.json,buddy-item-multi-source-v1
Treat Bag 04,treat bag 04,Jack-o-lantern,jack o lantern,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-04/,https://buddy.farm/page-data/i/treat-bag-04/page-data.json,treat-bag-04__treat-bag-04.json,buddy-item-multi-source-v1
Treat Bag 05,treat bag 05,Apple,apple,25,25,25,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-05/,https://buddy.farm/page-data/i/treat-bag-05/page-data.json,treat-bag-05__treat-bag-05.json,buddy-item-multi-source-v1
Treat Bag 05,treat bag 05,Jack-o-lantern,jack o lantern,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-05/,https://buddy.farm/page-data/i/treat-bag-05/page-data.json,treat-bag-05__treat-bag-05.json,buddy-item-multi-source-v1
Treat Bag 05,treat bag 05,Spider,spider,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-05/,https://buddy.farm/page-data/i/treat-bag-05/page-data.json,treat-bag-05__treat-bag-05.json,buddy-item-multi-source-v1
Treat Bag 05,treat bag 05,Candy,candy,25,25,25,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-05/,https://buddy.farm/page-data/i/treat-bag-05/page-data.json,treat-bag-05__treat-bag-05.json,buddy-item-multi-source-v1
Treat Bag 05,treat bag 05,Taffy,taffy,25,25,25,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-05/,https://buddy.farm/page-data/i/treat-bag-05/page-data.json,treat-bag-05__treat-bag-05.json,buddy-item-multi-source-v1
Treat Bag 05,treat bag 05,Spooky Doll,spooky doll,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-05/,https://buddy.farm/page-data/i/treat-bag-05/page-data.json,treat-bag-05__treat-bag-05.json,buddy-item-multi-source-v1
Treat Bag 05,treat bag 05,Lollipop,lollipop,25,25,25,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-05/,https://buddy.farm/page-data/i/treat-bag-05/page-data.json,treat-bag-05__treat-bag-05.json,buddy-item-multi-source-v1
Treat Bag 05,treat bag 05,Spooky Pie,spooky pie,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/treat-bag-05/,https://buddy.farm/page-data/i/treat-bag-05/page-data.json,treat-bag-05__treat-bag-05.json,buddy-item-multi-source-v1
