output_canonical_key,output_item_name,input_order,input_item_name,input_canonical_key,quantity,source_url,page_data_url,cache_file_name,parser_version,flags,notes
tie dye scarf,Tie Dye Scarf,4,Red Dye,red dye,1,https://buddy.farm/i/tie-dye-scarf/,https://buddy.farm/page-data/i/tie-dye-scarf/page-data.json,tie-dye-scarf__tie-dye-scarf.json,buddy-item-multi-source-v1,,
tie dye scarf,Tie Dye Scarf,5,Purple Dye,purple dye,1,https://buddy.farm/i/tie-dye-scarf/,https://buddy.farm/page-data/i/tie-dye-scarf/page-data.json,tie-dye-scarf__tie-dye-scarf.json,buddy-item-multi-source-v1,,
tie dye scarf,Tie Dye Scarf,6,Yellow Dye,yellow dye,1,https://buddy.farm/i/tie-dye-scarf/,https://buddy.farm/page-data/i/tie-dye-scarf/page-data.json,tie-dye-scarf__tie-dye-scarf.json,buddy-item-multi-source-v1,,
tie dye scarf,Tie Dye Scarf,7,Orange Dye,orange dye,1,https://buddy.farm/i/tie-dye-scarf/,https://buddy.farm/page-data/i/tie-dye-scarf/page-data.json,tie-dye-scarf__tie-dye-scarf.json,buddy-item-multi-source-v1,,
tin scraps,Tin Scraps,1,Axe,axe,1,https://buddy.farm/i/tin-scraps/,https://buddy.farm/page-data/i/tin-scraps/page-data.json,tin-scraps__tin-scraps.json,buddy-item-multi-source-v1,,
tin scraps,Tin Scraps,2,Tin Can,tin can,1,https://buddy.farm/i/tin-scraps/,https://buddy.farm/page-data/i/tin-scraps/page-data.json,tin-scraps__tin-scraps.json,buddy-item-multi-source-v1,,
treasure chest,Treasure Chest,1,Iron,iron,12,https://buddy.farm/i/treasure-chest/,https://buddy.farm/page-data/i/treasure-chest/page-data.json,treasure-chest__treasure-chest.json,buddy-item-multi-source-v1,,
treasure chest,Treasure Chest,2,Wooden Plank,wooden plank,6,https://buddy.farm/i/treasure-chest/,https://buddy.farm/page-data/i/treasure-chest/page-data.json,treasure-chest__treasure-chest.json,buddy-item-multi-source-v1,,
treasure chest,Treasure Chest,3,Nails,nails,22,https://buddy.farm/i/treasure-chest/,https://buddy.farm/page-data/i/treasure-chest/page-data.json,treasure-chest__treasure-chest.json,buddy-item-multi-source-v1,,
twine,Twine,1,Wood,wood,1,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
twine,Twine,2,Straw,straw,2,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
unpolished shimmer stone,Unpolished Shimmer Stone,1,Emberstone,emberstone,1,https://buddy.farm/i/unpolished-shimmer-stone/,https://buddy.farm/page-data/i/unpolished-shimmer-stone/page-data.json,unpolished-shimmer-stone__unpolished-shimmer-stone.json,buddy-item-multi-source-v1,,
unpolished shimmer stone,Unpolished Shimmer Stone,2,Sandstone,sandstone,1,https://buddy.farm/i/unpolished-shimmer-stone/,https://buddy.farm/page-data/i/unpolished-shimmer-stone/page-data.json,unpolished-shimmer-stone__unpolished-shimmer-stone.json,buddy-item-multi-source-v1,,
valve,Valve,1,Steel,steel,1,https://buddy.farm/i/valve/,https://buddy.farm/page-data/i/valve/page-data.json,valve__valve.json,buddy-item-multi-source-v1,,
valve,Valve,2,Cogwheel,cogwheel,1,https://buddy.farm/i/valve/,https://buddy.farm/page-data/i/valve/page-data.json,valve__valve.json,buddy-item-multi-source-v1,,
valve,Valve,3,Hammer,hammer,1,https://buddy.farm/i/valve/,https://buddy.farm/page-data/i/valve/page-data.json,valve__valve.json,buddy-item-multi-source-v1,,
valve,Valve,4,Red Dye,red dye,1,https://buddy.farm/i/valve/,https://buddy.farm/page-data/i/valve/page-data.json,valve__valve.json,buddy-item-multi-source-v1,,
valve,Valve,5,Broken Pipe,broken pipe,1,https://buddy.farm/i/valve/,https://buddy.farm/page-data/i/valve/page-data.json,valve__valve.json,buddy-item-multi-source-v1,,
veggie juice,Veggie Juice,1,Peas,peas,7,https://buddy.farm/i/veggie-juice/,https://buddy.farm/page-data/i/veggie-juice/page-data.json,veggie-juice__veggie-juice.json,buddy-item-multi-source-v1,,
veggie juice,Veggie Juice,2,Cucumber,cucumber,7,https://buddy.farm/i/veggie-juice/,https://buddy.farm/page-data/i/veggie-juice/page-data.json,veggie-juice__veggie-juice.json,buddy-item-multi-source-v1,,
veggie juice,Veggie Juice,3,Tomato,tomato,2,https://buddy.farm/i/veggie-juice/,https://buddy.farm/page-data/i/veggie-juice/page-data.json,veggie-juice__veggie-juice.json,buddy-item-multi-source-v1,,
veggie juice,Veggie Juice,4,Glass Bottle,glass bottle,1,https://buddy.farm/i/veggie-juice/,https://buddy.farm/page-data/i/veggie-juice/page-data.json,veggie-juice__veggie-juice.json,buddy-item-multi-source-v1,,
veggie juice,Veggie Juice,5,Eggplant,eggplant,7,https://buddy.farm/i/veggie-juice/,https://buddy.farm/page-data/i/veggie-juice/page-data.json,veggie-juice__veggie-juice.json,buddy-item-multi-source-v1,,
veggie juice,Veggie Juice,6,Carrot,carrot,7,https://buddy.farm/i/veggie-juice/,https://buddy.farm/page-data/i/veggie-juice/page-data.json,veggie-juice__veggie-juice.json,buddy-item-multi-source-v1,,
veggie juice,Veggie Juice,7,Beet,beet,15,https://buddy.farm/i/veggie-juice/,https://buddy.farm/page-data/i/veggie-juice/page-data.json,veggie-juice__veggie-juice.json,buddy-item-multi-source-v1,,
veggie juice,Veggie Juice,8,Twine,twine,2,https://buddy.farm/i/veggie-juice/,https://buddy.farm/page-data/i/veggie-juice/page-data.json,veggie-juice__veggie-juice.json,buddy-item-multi-source-v1,,
veggie juice,Veggie Juice,9,Horn,horn,2,https://buddy.farm/i/veggie-juice/,https://buddy.farm/page-data/i/veggie-juice/page-data.json,veggie-juice__veggie-juice.json,buddy-item-multi-source-v1,,
veggie juice,Veggie Juice,10,Watermelon,watermelon,2,https://buddy.farm/i/veggie-juice/,https://buddy.farm/page-data/i/veggie-juice/page-data.json,veggie-juice__veggie-juice.json,buddy-item-multi-source-v1,,
veggie juice,Veggie Juice,11,Peppers,peppers,7,https://buddy.farm/i/veggie-juice/,https://buddy.farm/page-data/i/veggie-juice/page-data.json,veggie-juice__veggie-juice.json,buddy-item-multi-source-v1,,
wagon wheel,Wagon Wheel,1,Board,board,12,https://buddy.farm/i/wagon-wheel/,https://buddy.farm/page-data/i/wagon-wheel/page-data.json,wagon-wheel__wagon-wheel.json,buddy-item-multi-source-v1,,
wagon wheel,Wagon Wheel,2,Nails,nails,14,https://buddy.farm/i/wagon-wheel/,https://buddy.farm/page-data/i/wagon-wheel/page-data.json,wagon-wheel__wagon-wheel.json,buddy-item-multi-source-v1,,
white cloak,White Cloak,1,Leather,leather,5,https://buddy.farm/i/white-cloak/,https://buddy.farm/page-data/i/white-cloak/page-data.json,white-cloak__white-cloak.json,buddy-item-multi-source-v1,,
white cloak,White Cloak,2,Twine,twine,10,https://buddy.farm/i/white-cloak/,https://buddy.farm/page-data/i/white-cloak/page-data.json,white-cloak__white-cloak.json,buddy-item-multi-source-v1,,
white cloak,White Cloak,3,Cotton,cotton,1,https://buddy.farm/i/white-cloak/,https://buddy.farm/page-data/i/white-cloak/page-data.json,white-cloak__white-cloak.json,buddy-item-multi-source-v1,,
white cloak,White Cloak,4,White Dye,white dye,10,https://buddy.farm/i/white-cloak/,https://buddy.farm/page-data/i/white-cloak/page-data.json,white-cloak__white-cloak.json,buddy-item-multi-source-v1,,
white dye,White Dye,1,Glass Bottle,glass bottle,1,https://buddy.farm/i/white-dye/,https://buddy.farm/page-data/i/white-dye/page-data.json,white-dye__white-dye.json,buddy-item-multi-source-v1,,
white dye,White Dye,2,Mist Lily,mist lily,5,https://buddy.farm/i/white-dye/,https://buddy.farm/page-data/i/white-dye/page-data.json,white-dye__white-dye.json,buddy-item-multi-source-v1,,
white parchment,White Parchment,1,Feathers,feathers,3,https://buddy.farm/i/white-parchment/,https://buddy.farm/page-data/i/white-parchment/page-data.json,white-parchment__white-parchment.json,buddy-item-multi-source-v1,,
white purse,White Purse,1,Coin Purse,coin purse,1,https://buddy.farm/i/white-purse/,https://buddy.farm/page-data/i/white-purse/page-data.json,white-purse__white-purse.json,buddy-item-multi-source-v1,,
white purse,White Purse,2,White Dye,white dye,1,https://buddy.farm/i/white-purse/,https://buddy.farm/page-data/i/white-purse/page-data.json,white-purse__white-purse.json,buddy-item-multi-source-v1,,
white scarf,White Scarf,1,Yarn,yarn,2,https://buddy.farm/i/white-scarf/,https://buddy.farm/page-data/i/white-scarf/page-data.json,white-scarf__white-scarf.json,buddy-item-multi-source-v1,,
white scarf,White Scarf,2,White Dye,white dye,1,https://buddy.farm/i/white-scarf/,https://buddy.farm/page-data/i/white-scarf/page-data.json,white-scarf__white-scarf.json,buddy-item-multi-source-v1,,
white shirt,White Shirt,1,Sewing Needle,sewing needle,1,https://buddy.farm/i/white-shirt/,https://buddy.farm/page-data/i/white-shirt/page-data.json,white-shirt__white-shirt.json,buddy-item-multi-source-v1,,
white shirt,White Shirt,2,White Dye,white dye,1,https://buddy.farm/i/white-shirt/,https://buddy.farm/page-data/i/white-shirt/page-data.json,white-shirt__white-shirt.json,buddy-item-multi-source-v1,,
white shirt,White Shirt,3,Cloth,cloth,10,https://buddy.farm/i/white-shirt/,https://buddy.farm/page-data/i/white-shirt/page-data.json,white-shirt__white-shirt.json,buddy-item-multi-source-v1,,
white twine,White Twine,1,Twine,twine,1,https://buddy.farm/i/white-twine/,https://buddy.farm/page-data/i/white-twine/page-data.json,white-twine__white-twine.json,buddy-item-multi-source-v1,,
white twine,White Twine,2,White Dye,white dye,1,https://buddy.farm/i/white-twine/,https://buddy.farm/page-data/i/white-twine/page-data.json,white-twine__white-twine.json,buddy-item-multi-source-v1,,
wine,Wine,1,Glass Bottle,glass bottle,1,https://buddy.farm/i/wine/,https://buddy.farm/page-data/i/wine/page-data.json,wine__wine.json,buddy-item-multi-source-v1,,
wine,Wine,2,Grapes,grapes,100,https://buddy.farm/i/wine/,https://buddy.farm/page-data/i/wine/page-data.json,wine__wine.json,buddy-item-multi-source-v1,,
wizard hat,Wizard Hat,1,Purple Flower,purple flower,10,https://buddy.farm/i/wizard-hat/,https://buddy.farm/page-data/i/wizard-hat/page-data.json,wizard-hat__wizard-hat.json,buddy-item-multi-source-v1,,
wizard hat,Wizard Hat,2,Leather,leather,2,https://buddy.farm/i/wizard-hat/,https://buddy.farm/page-data/i/wizard-hat/page-data.json,wizard-hat__wizard-hat.json,buddy-item-multi-source-v1,,
wizard hat,Wizard Hat,3,Twine,twine,3,https://buddy.farm/i/wizard-hat/,https://buddy.farm/page-data/i/wizard-hat/page-data.json,wizard-hat__wizard-hat.json,buddy-item-multi-source-v1,,
wooden barrel,Wooden Barrel,1,Nails,nails,10,https://buddy.farm/i/wooden-barrel/,https://buddy.farm/page-data/i/wooden-barrel/page-data.json,wooden-barrel__wooden-barrel.json,buddy-item-multi-source-v1,,
wooden barrel,Wooden Barrel,2,Board,board,10,https://buddy.farm/i/wooden-barrel/,https://buddy.farm/page-data/i/wooden-barrel/page-data.json,wooden-barrel__wooden-barrel.json,buddy-item-multi-source-v1,,
wooden barrel,Wooden Barrel,3,Iron,iron,4,https://buddy.farm/i/wooden-barrel/,https://buddy.farm/page-data/i/wooden-barrel/page-data.json,wooden-barrel__wooden-barrel.json,buddy-item-multi-source-v1,,
wooden bow,Wooden Bow,1,Fern Leaf,fern leaf,1,https://buddy.farm/i/wooden-bow/,https://buddy.farm/page-data/i/wooden-bow/page-data.json,wooden-bow__wooden-bow.json,buddy-item-multi-source-v1,,
wooden bow,Wooden Bow,2,Iron,iron,2,https://buddy.farm/i/wooden-bow/,https://buddy.farm/page-data/i/wooden-bow/page-data.json,wooden-bow__wooden-bow.json,buddy-item-multi-source-v1,,
wooden bow,Wooden Bow,3,Twine,twine,2,https://buddy.farm/i/wooden-bow/,https://buddy.farm/page-data/i/wooden-bow/page-data.json,wooden-bow__wooden-bow.json,buddy-item-multi-source-v1,,
wooden bow,Wooden Bow,4,Wood,wood,4,https://buddy.farm/i/wooden-bow/,https://buddy.farm/page-data/i/wooden-bow/page-data.json,wooden-bow__wooden-bow.json,buddy-item-multi-source-v1,,
wooden box,Wooden Box,1,Nails,nails,6,https://buddy.farm/i/wooden-box/,https://buddy.farm/page-data/i/wooden-box/page-data.json,wooden-box__wooden-box.json,buddy-item-multi-source-v1,,
wooden box,Wooden Box,2,Wooden Plank,wooden plank,6,https://buddy.farm/i/wooden-box/,https://buddy.farm/page-data/i/wooden-box/page-data.json,wooden-box__wooden-box.json,buddy-item-multi-source-v1,,
wooden button,Wooden Button,1,Wood,wood,1,https://buddy.farm/i/wooden-button/,https://buddy.farm/page-data/i/wooden-button/page-data.json,wooden-button__wooden-button.json,buddy-item-multi-source-v1,,
wooden button,Wooden Button,2,Awl,awl,1,https://buddy.farm/i/wooden-button/,https://buddy.farm/page-data/i/wooden-button/page-data.json,wooden-button__wooden-button.json,buddy-item-multi-source-v1,,
wooden plank,Wooden Plank,1,Nails,nails,4,https://buddy.farm/i/wooden-plank/,https://buddy.farm/page-data/i/wooden-plank/page-data.json,wooden-plank__wooden-plank.json,buddy-item-multi-source-v1,,
wooden plank,Wooden Plank,2,Board,board,4,https://buddy.farm/i/wooden-plank/,https://buddy.farm/page-data/i/wooden-plank/page-data.json,wooden-plank__wooden-plank.json,buddy-item-multi-source-v1,,
wooden shield,Wooden Shield,1,Iron,iron,1,https://buddy.farm/i/wooden-shield/,https://buddy.farm/page-data/i/wooden-shield/page-data.json,wooden-shield__wooden-shield.json,buddy-item-multi-source-v1,,
wooden shield,Wooden Shield,2,Nails,nails,4,https://buddy.farm/i/wooden-shield/,https://buddy.farm/page-data/i/wooden-shield/page-data.json,wooden-shield__wooden-shield.json,buddy-item-multi-source-v1,,
wooden shield,Wooden Shield,3,Wooden Plank,wooden plank,1,https://buddy.farm/i/wooden-shield/,https://buddy.farm/page-data/i/wooden-shield/page-data.json,wooden-shield__wooden-shield.json,buddy-item-multi-source-v1,,
wooden spear,Wooden Spear,1,Arrowhead,arrowhead,1,https://buddy.farm/i/wooden-spear/,https://buddy.farm/page-data/i/wooden-spear/page-data.json,wooden-spear__wooden-spear.json,buddy-item-multi-source-v1,,
wooden spear,Wooden Spear,2,Wood,wood,1,https://buddy.farm/i/wooden-spear/,https://buddy.farm/page-data/i/wooden-spear/page-data.json,wooden-spear__wooden-spear.json,buddy-item-multi-source-v1,,
wooden spear,Wooden Spear,3,Twine,twine,2,https://buddy.farm/i/wooden-spear/,https://buddy.farm/page-data/i/wooden-spear/page-data.json,wooden-spear__wooden-spear.json,buddy-item-multi-source-v1,,
wooden sword,Wooden Sword,1,Iron,iron,2,https://buddy.farm/i/wooden-sword/,https://buddy.farm/page-data/i/wooden-sword/page-data.json,wooden-sword__wooden-sword.json,buddy-item-multi-source-v1,,
wooden sword,Wooden Sword,2,Twine,twine,4,https://buddy.farm/i/wooden-sword/,https://buddy.farm/page-data/i/wooden-sword/page-data.json,wooden-sword__wooden-sword.json,buddy-item-multi-source-v1,,
wooden sword,Wooden Sword,3,Board,board,1,https://buddy.farm/i/wooden-sword/,https://buddy.farm/page-data/i/wooden-sword/page-data.json,wooden-sword__wooden-sword.json,buddy-item-multi-source-v1,,
wooden table,Wooden Table,1,Board,board,8,https://buddy.farm/i/wooden-table/,https://buddy.farm/page-data/i/wooden-table/page-data.json,wooden-table__wooden-table.json,buddy-item-multi-source-v1,,
wooden table,Wooden Table,2,Wooden Plank,wooden plank,1,https://buddy.farm/i/wooden-table/,https://buddy.farm/page-data/i/wooden-table/page-data.json,wooden-table__wooden-table.json,buddy-item-multi-source-v1,,
wooden table,Wooden Table,3,Nails,nails,12,https://buddy.farm/i/wooden-table/,https://buddy.farm/page-data/i/wooden-table/page-data.json,wooden-table__wooden-table.json,buddy-item-multi-source-v1,,
wrench,Wrench,1,Emberstone,emberstone,5,https://buddy.farm/i/wrench/,https://buddy.farm/page-data/i/wrench/page-data.json,wrench__wrench.json,buddy-item-multi-source-v1,,
wrench,Wrench,2,Steel,steel,1,https://buddy.farm/i/wrench/,https://buddy.farm/page-data/i/wrench/page-data.json,wrench__wrench.json,buddy-item-multi-source-v1,,
y73841 detector,Y73841 Detector,1,Scrap Wire,scrap wire,50,https://buddy.farm/i/y73841-detector/,https://buddy.farm/page-data/i/y73841-detector/page-data.json,y73841-detector__y73841-detector.json,buddy-item-multi-source-v1,,
y73841 detector,Y73841 Detector,2,Compass,compass,1,https://buddy.farm/i/y73841-detector/,https://buddy.farm/page-data/i/y73841-detector/page-data.json,y73841-detector__y73841-detector.json,buddy-item-multi-source-v1,,
y73841 detector,Y73841 Detector,3,Pocket Watch,pocket watch,1,https://buddy.farm/i/y73841-detector/,https://buddy.farm/page-data/i/y73841-detector/page-data.json,y73841-detector__y73841-detector.json,buddy-item-multi-source-v1,,
y73841 detector,Y73841 Detector,4,Runestone 17,runestone 17,1,https://buddy.farm/i/y73841-detector/,https://buddy.farm/page-data/i/y73841-detector/page-data.json,y73841-detector__y73841-detector.json,buddy-item-multi-source-v1,,
y73841 detector,Y73841 Detector,5,Y73841 Blueprint,y73841 blueprint,1,https://buddy.farm/i/y73841-detector/,https://buddy.farm/page-data/i/y73841-detector/page-data.json,y73841-detector__y73841-detector.json,buddy-item-multi-source-v1,,
y73841 detector,Y73841 Detector,6,Transistor,transistor,50,https://buddy.farm/i/y73841-detector/,https://buddy.farm/page-data/i/y73841-detector/page-data.json,y73841-detector__y73841-detector.json,buddy-item-multi-source-v1,,
y73841 detector,Y73841 Detector,7,Small Gear,small gear,3,https://buddy.farm/i/y73841-detector/,https://buddy.farm/page-data/i/y73841-detector/page-data.json,y73841-detector__y73841-detector.json,buddy-item-multi-source-v1,,
yarn,Yarn,1,Twine,twine,4,https://buddy.farm/i/yarn/,https://buddy.farm/page-data/i/yarn/page-data.json,yarn__yarn.json,buddy-item-multi-source-v1,,
yellow bag,Yellow Bag,1,Yellow Dye,yellow dye,1,https://buddy.farm/i/yellow-bag/,https://buddy.farm/page-data/i/yellow-bag/page-data.json,yellow-bag__yellow-bag.json,buddy-item-multi-source-v1,,
yellow bag,Yellow Bag,2,Leather Bag,leather bag,1,https://buddy.farm/i/yellow-bag/,https://buddy.farm/page-data/i/yellow-bag/page-data.json,yellow-bag__yellow-bag.json,buddy-item-multi-source-v1,,
yellow butterfly,Yellow Butterfly,1,Wood,wood,1,https://buddy.farm/i/yellow-butterfly/,https://buddy.farm/page-data/i/yellow-butterfly/page-data.json,yellow-butterfly__yellow-butterfly.json,buddy-item-multi-source-v1,,
yellow butterfly,Yellow Butterfly,2,Caterpillar,caterpillar,1,https://buddy.farm/i/yellow-butterfly/,https://buddy.farm/page-data/i/yellow-butterfly/page-data.json,yellow-butterfly__yellow-butterfly.json,buddy-item-multi-source-v1,,
yellow butterfly,Yellow Butterfly,3,Yellow Dye,yellow dye,1,https://buddy.farm/i/yellow-butterfly/,https://buddy.farm/page-data/i/yellow-butterfly/page-data.json,yellow-butterfly__yellow-butterfly.json,buddy-item-multi-source-v1,,
yellow butterfly,Yellow Butterfly,4,Silk,silk,3,https://buddy.farm/i/yellow-butterfly/,https://buddy.farm/page-data/i/yellow-butterfly/page-data.json,yellow-butterfly__yellow-butterfly.json,buddy-item-multi-source-v1,,
yellow dye,Yellow Dye,1,Glass Bottle,glass bottle,1,https://buddy.farm/i/yellow-dye/,https://buddy.farm/page-data/i/yellow-dye/page-data.json,yellow-dye__yellow-dye.json,buddy-item-multi-source-v1,,
yellow dye,Yellow Dye,2,Swamp Thistle,swamp thistle,4,https://buddy.farm/i/yellow-dye/,https://buddy.farm/page-data/i/yellow-dye/page-data.json,yellow-dye__yellow-dye.json,buddy-item-multi-source-v1,,
yellow purse,Yellow Purse,1,Yellow Dye,yellow dye,1,https://buddy.farm/i/yellow-purse/,https://buddy.farm/page-data/i/yellow-purse/page-data.json,yellow-purse__yellow-purse.json,buddy-item-multi-source-v1,,
yellow purse,Yellow Purse,2,Coin Purse,coin purse,1,https://buddy.farm/i/yellow-purse/,https://buddy.farm/page-data/i/yellow-purse/page-data.json,yellow-purse__yellow-purse.json,buddy-item-multi-source-v1,,
yellow scarf,Yellow Scarf,1,Yarn,yarn,2,https://buddy.farm/i/yellow-scarf/,https://buddy.farm/page-data/i/yellow-scarf/page-data.json,yellow-scarf__yellow-scarf.json,buddy-item-multi-source-v1,,
yellow scarf,Yellow Scarf,2,Yellow Dye,yellow dye,1,https://buddy.farm/i/yellow-scarf/,https://buddy.farm/page-data/i/yellow-scarf/page-data.json,yellow-scarf__yellow-scarf.json,buddy-item-multi-source-v1,,
yellow shirt,Yellow Shirt,1,Sewing Needle,sewing needle,1,https://buddy.farm/i/yellow-shirt/,https://buddy.farm/page-data/i/yellow-shirt/page-data.json,yellow-shirt__yellow-shirt.json,buddy-item-multi-source-v1,,
yellow shirt,Yellow Shirt,2,Yellow Dye,yellow dye,1,https://buddy.farm/i/yellow-shirt/,https://buddy.farm/page-data/i/yellow-shirt/page-data.json,yellow-shirt__yellow-shirt.json,buddy-item-multi-source-v1,,
yellow shirt,Yellow Shirt,3,Cloth,cloth,10,https://buddy.farm/i/yellow-shirt/,https://buddy.farm/page-data/i/yellow-shirt/page-data.json,yellow-shirt__yellow-shirt.json,buddy-item-multi-source-v1,,
