quest_key,reward_type,item_name,canonical_key,quantity,source_url,notes
problems start arising ii,item,Arnold Palmer,arnold palmer,1000,https://buddy.farm/i/arnold-palmer/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/arnold-palmer/; Page data: https://buddy.farm/page-data/i/arnold-palmer/page-data.json; Cache: arnold-palmer__arnold-palmer.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277994
problems start arising ii,item,Gold Feather,gold feather,1000,https://buddy.farm/i/gold-feather/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/gold-feather/; Page data: https://buddy.farm/page-data/i/gold-feather/page-data.json; Cache: gold-feather__gold-feather.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277994
problems start arising ii,item,Mega Cotton Seeds,mega cotton seeds,250,https://buddy.farm/i/mega-cotton-seeds/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/mega-cotton-seeds/; Page data: https://buddy.farm/page-data/i/mega-cotton-seeds/page-data.json; Cache: mega-cotton-seeds__mega-cotton-seeds.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277994
problems start arising iii,item,Grab Bag 06,grab bag 06,2000,https://buddy.farm/i/grab-bag-06/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/grab-bag-06/; Page data: https://buddy.farm/page-data/i/grab-bag-06/page-data.json; Cache: grab-bag-06__grab-bag-06.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277995
problems start arising iii,item,Mini Time Egg,mini time egg,1,https://buddy.farm/i/mini-time-egg/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/mini-time-egg/; Page data: https://buddy.farm/page-data/i/mini-time-egg/page-data.json; Cache: mini-time-egg__mini-time-egg.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277995
problems start arising iii,item,Protein Bar,protein bar,1,https://buddy.farm/i/protein-bar/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/protein-bar/; Page data: https://buddy.farm/page-data/i/protein-bar/page-data.json; Cache: protein-bar__protein-bar.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277995
problems start arising iv,item,Cutlass,cutlass,100,https://buddy.farm/i/cutlass/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/cutlass/; Page data: https://buddy.farm/page-data/i/cutlass/page-data.json; Cache: cutlass__cutlass.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277996
problems start arising iv,item,Treasure Key,treasure key,1000,https://buddy.farm/i/treasure-key/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/treasure-key/; Page data: https://buddy.farm/page-data/i/treasure-key/page-data.json; Cache: treasure-key__treasure-key.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277996
problems start arising v,item,Apple Cider,apple cider,1500,https://buddy.farm/i/apple-cider/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277997
problems start arising v,item,Bomb,bomb,25,https://buddy.farm/i/bomb/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/bomb/; Page data: https://buddy.farm/page-data/i/bomb/page-data.json; Cache: bomb__bomb.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277997
problems start arising v,item,Corn Prize Bag,corn prize bag,100,https://buddy.farm/i/corn-prize-bag/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/corn-prize-bag/; Page data: https://buddy.farm/page-data/i/corn-prize-bag/page-data.json; Cache: corn-prize-bag__corn-prize-bag.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277997
problems start arising v,item,Orange Juice,orange juice,5000,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 9277997
problems still abound xx,item,Apple Cider,apple cider,5000,https://buddy.farm/i/apple-cider/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553573
problems still abound xx,item,Apple Pie,apple pie,1,https://buddy.farm/i/apple-pie/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-pie/; Page data: https://buddy.farm/page-data/i/apple-pie/page-data.json; Cache: apple-pie__apple-pie.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553573
problems still abound xx,item,Borgen Bag 01,borgen bag 01,30,https://buddy.farm/i/borgen-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/borgen-bag-01/; Page data: https://buddy.farm/page-data/i/borgen-bag-01/page-data.json; Cache: borgen-bag-01__borgen-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553573
problems still abound xx,item,Crunchy Omelette,crunchy omelette,10,https://buddy.farm/i/crunchy-omelette/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/crunchy-omelette/; Page data: https://buddy.farm/page-data/i/crunchy-omelette/page-data.json; Cache: crunchy-omelette__crunchy-omelette.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553573
problems still abound xx,item,Medium Chest 03,medium chest 03,500,https://buddy.farm/i/medium-chest-03/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/medium-chest-03/; Page data: https://buddy.farm/page-data/i/medium-chest-03/page-data.json; Cache: medium-chest-03__medium-chest-03.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553573
problems still abound xx,item,Mega Cotton Seeds,mega cotton seeds,200,https://buddy.farm/i/mega-cotton-seeds/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/mega-cotton-seeds/; Page data: https://buddy.farm/page-data/i/mega-cotton-seeds/page-data.json; Cache: mega-cotton-seeds__mega-cotton-seeds.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553573
problems still abound xx,item,Time Egg,time egg,1,https://buddy.farm/i/time-egg/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/time-egg/; Page data: https://buddy.farm/page-data/i/time-egg/page-data.json; Cache: time-egg__time-egg.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553573
problems still abound xxii,item,Apple Cider,apple cider,5000,https://buddy.farm/i/apple-cider/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553575
problems still abound xxii,item,Borgen Bag 01,borgen bag 01,30,https://buddy.farm/i/borgen-bag-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/borgen-bag-01/; Page data: https://buddy.farm/page-data/i/borgen-bag-01/page-data.json; Cache: borgen-bag-01__borgen-bag-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553575
problems still abound xxii,item,Large Chest 03,large chest 03,500,https://buddy.farm/i/large-chest-03/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/large-chest-03/; Page data: https://buddy.farm/page-data/i/large-chest-03/page-data.json; Cache: large-chest-03__large-chest-03.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553575
problems still abound xxii,item,Mystical Chest 02,mystical chest 02,1000,https://buddy.farm/i/mystical-chest-02/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/mystical-chest-02/; Page data: https://buddy.farm/page-data/i/mystical-chest-02/page-data.json; Cache: mystical-chest-02__mystical-chest-02.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553575
problems still abound xxii,item,Refined Corn Quartz,refined corn quartz,1,https://buddy.farm/i/refined-corn-quartz/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/refined-corn-quartz/; Page data: https://buddy.farm/page-data/i/refined-corn-quartz/page-data.json; Cache: refined-corn-quartz__refined-corn-quartz.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553575
problems still abound xxii,item,Travel Voucher,travel voucher,1,https://buddy.farm/i/travel-voucher/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/travel-voucher/; Page data: https://buddy.farm/page-data/i/travel-voucher/page-data.json; Cache: travel-voucher__travel-voucher.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7553575
"pumpkins spiced, apples tart i",item,Cat's Meow,cat's meow,5,https://buddy.farm/i/cat-s-meow/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/cat-s-meow/; Page data: https://buddy.farm/page-data/i/cat-s-meow/page-data.json; Cache: cat-s-meow__cat-s-meow.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7504669; Quest end date: 2025-11-04T05:59:59+00:00
"pumpkins spiced, apples tart i",item,Mealworms,mealworms,50,https://buddy.farm/i/mealworms/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/mealworms/; Page data: https://buddy.farm/page-data/i/mealworms/page-data.json; Cache: mealworms__mealworms.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7504669; Quest end date: 2025-11-04T05:59:59+00:00
"pumpkins spiced, apples tart i",item,Onion Soup,onion soup,5,https://buddy.farm/i/onion-soup/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/onion-soup/; Page data: https://buddy.farm/page-data/i/onion-soup/page-data.json; Cache: onion-soup__onion-soup.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7504669; Quest end date: 2025-11-04T05:59:59+00:00
"pumpkins spiced, apples tart i",item,Orange Juice,orange juice,25,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7504669; Quest end date: 2025-11-04T05:59:59+00:00
"pumpkins spiced, apples tart i",item,Thank You Card,thank you card,1,https://buddy.farm/i/thank-you-card/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/thank-you-card/; Page data: https://buddy.farm/page-data/i/thank-you-card/page-data.json; Cache: thank-you-card__thank-you-card.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7504669; Quest end date: 2025-11-04T05:59:59+00:00
"pumpkins spiced, apples tart ii",item,Arnold Palmer,arnold palmer,10,https://buddy.farm/i/arnold-palmer/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/arnold-palmer/; Page data: https://buddy.farm/page-data/i/arnold-palmer/page-data.json; Cache: arnold-palmer__arnold-palmer.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7504670; Quest end date: 2025-11-04T05:59:59+00:00
"pumpkins spiced, apples tart ii",item,Bomb,bomb,5,https://buddy.farm/i/bomb/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/bomb/; Page data: https://buddy.farm/page-data/i/bomb/page-data.json; Cache: bomb__bomb.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7504670; Quest end date: 2025-11-04T05:59:59+00:00
"pumpkins spiced, apples tart ii",item,Breakfast Boost,breakfast boost,2,https://buddy.farm/i/breakfast-boost/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/breakfast-boost/; Page data: https://buddy.farm/page-data/i/breakfast-boost/page-data.json; Cache: breakfast-boost__breakfast-boost.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7504670; Quest end date: 2025-11-04T05:59:59+00:00
"pumpkins spiced, apples tart ii",item,Buddystone,buddystone,1,https://buddy.farm/i/buddystone/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/buddystone/; Page data: https://buddy.farm/page-data/i/buddystone/page-data.json; Cache: buddystone__buddystone.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7504670; Quest end date: 2025-11-04T05:59:59+00:00
"pumpkins spiced, apples tart ii",item,Grape Juice,grape juice,10,https://buddy.farm/i/grape-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/grape-juice/; Page data: https://buddy.farm/page-data/i/grape-juice/page-data.json; Cache: grape-juice__grape-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7504670; Quest end date: 2025-11-04T05:59:59+00:00
"pumpkins spiced, apples tart ii",item,Mealworms,mealworms,100,https://buddy.farm/i/mealworms/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/mealworms/; Page data: https://buddy.farm/page-data/i/mealworms/page-data.json; Cache: mealworms__mealworms.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7504670; Quest end date: 2025-11-04T05:59:59+00:00
