item_name,canonical_key,source_name,source_canonical_key,source_type,preferred_unit,source_url,notes
Treat Bag 06,treat bag 06,Pillow Case 01,pillow case 01,openable,openable,https://buddy.farm/i/treat-bag-06/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/treat-bag-06/; Page data: https://buddy.farm/page-data/i/treat-bag-06/page-data.json; Cache: treat-bag-06__treat-bag-06.json; Parser: buddy-item-multi-source-v1
Trout,trout,Christmas Present 09,christmas present 09,openable,openable,https://buddy.farm/i/trout/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 90-90; Source: https://buddy.farm/i/trout/; Page data: https://buddy.farm/page-data/i/trout/page-data.json; Cache: trout__trout.json; Parser: buddy-item-multi-source-v1
Turkey Buddy Doll,turkey buddy doll,Buddy Doll Bag 01,buddy doll bag 01,openable,openable,https://buddy.farm/i/turkey-buddy-doll/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/turkey-buddy-doll/; Page data: https://buddy.farm/page-data/i/turkey-buddy-doll/page-data.json; Cache: turkey-buddy-doll__turkey-buddy-doll.json; Parser: buddy-item-multi-source-v1
Twine,twine,Medium Chest 03,medium chest 03,openable,openable,https://buddy.farm/i/twine/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 25-25; Source: https://buddy.farm/i/twine/; Page data: https://buddy.farm/page-data/i/twine/page-data.json; Cache: twine__twine.json; Parser: buddy-item-multi-source-v1
Valentines Card,valentines card,Box of Chocolate 02,box of chocolate 02,openable,openable,https://buddy.farm/i/valentines-card/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/valentines-card/; Page data: https://buddy.farm/page-data/i/valentines-card/page-data.json; Cache: valentines-card__valentines-card.json; Parser: buddy-item-multi-source-v1
Valentines Card,valentines card,Heart-shaped Box 01,heart-shaped box 01,openable,openable,https://buddy.farm/i/valentines-card/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/valentines-card/; Page data: https://buddy.farm/page-data/i/valentines-card/page-data.json; Cache: valentines-card__valentines-card.json; Parser: buddy-item-multi-source-v1
Valentines Card,valentines card,Heart-shaped Box 02,heart-shaped box 02,openable,openable,https://buddy.farm/i/valentines-card/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/valentines-card/; Page data: https://buddy.farm/page-data/i/valentines-card/page-data.json; Cache: valentines-card__valentines-card.json; Parser: buddy-item-multi-source-v1
Valentines Card,valentines card,Heart-shaped Box 03,heart-shaped box 03,openable,openable,https://buddy.farm/i/valentines-card/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/valentines-card/; Page data: https://buddy.farm/page-data/i/valentines-card/page-data.json; Cache: valentines-card__valentines-card.json; Parser: buddy-item-multi-source-v1
Vampire Buddy Doll,vampire buddy doll,Buddy Doll Bag 01,buddy doll bag 01,openable,openable,https://buddy.farm/i/vampire-buddy-doll/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/vampire-buddy-doll/; Page data: https://buddy.farm/page-data/i/vampire-buddy-doll/page-data.json; Cache: vampire-buddy-doll__vampire-buddy-doll.json; Parser: buddy-item-multi-source-v1
Veggie Juice,veggie juice,Harvest Bundle 01,harvest bundle 01,openable,openable,https://buddy.farm/i/veggie-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 100-100; Source: https://buddy.farm/i/veggie-juice/; Page data: https://buddy.farm/page-data/i/veggie-juice/page-data.json; Cache: veggie-juice__veggie-juice.json; Parser: buddy-item-multi-source-v1
Vixen,vixen,Milk and Cookies,milk and cookies,wishing_well,Wishing Well throw,https://buddy.farm/i/vixen/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/vixen/; Page data: https://buddy.farm/page-data/i/vixen/page-data.json; Cache: vixen__vixen.json; Parser: buddy-item-multi-source-v1
Void Bag 01,void bag 01,Baba's Snack Pack,baba's snack pack,openable,openable,https://buddy.farm/i/void-bag-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 3-3; Source: https://buddy.farm/i/void-bag-01/; Page data: https://buddy.farm/page-data/i/void-bag-01/page-data.json; Cache: void-bag-01__void-bag-01.json; Parser: buddy-item-multi-source-v1
Void Bag 01,void bag 01,Garden Crate 01,garden crate 01,openable,openable,https://buddy.farm/i/void-bag-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 25-25; Source: https://buddy.farm/i/void-bag-01/; Page data: https://buddy.farm/page-data/i/void-bag-01/page-data.json; Cache: void-bag-01__void-bag-01.json; Parser: buddy-item-multi-source-v1
Void Bag 01,void bag 01,Heart-shaped Box 01,heart-shaped box 01,openable,openable,https://buddy.farm/i/void-bag-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/void-bag-01/; Page data: https://buddy.farm/page-data/i/void-bag-01/page-data.json; Cache: void-bag-01__void-bag-01.json; Parser: buddy-item-multi-source-v1
Void Bag 01,void bag 01,Holiday Cheer Bundle 01,holiday cheer bundle 01,openable,openable,https://buddy.farm/i/void-bag-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/void-bag-01/; Page data: https://buddy.farm/page-data/i/void-bag-01/page-data.json; Cache: void-bag-01__void-bag-01.json; Parser: buddy-item-multi-source-v1
Void Bag 01,void bag 01,Magical Chest 01,magical chest 01,openable,openable,https://buddy.farm/i/void-bag-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/void-bag-01/; Page data: https://buddy.farm/page-data/i/void-bag-01/page-data.json; Cache: void-bag-01__void-bag-01.json; Parser: buddy-item-multi-source-v1
Void Bag 01,void bag 01,Magical Chest 02,magical chest 02,openable,openable,https://buddy.farm/i/void-bag-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/void-bag-01/; Page data: https://buddy.farm/page-data/i/void-bag-01/page-data.json; Cache: void-bag-01__void-bag-01.json; Parser: buddy-item-multi-source-v1
Void Bag 01,void bag 01,Spring Basket 03,spring basket 03,openable,openable,https://buddy.farm/i/void-bag-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 25-25; Source: https://buddy.farm/i/void-bag-01/; Page data: https://buddy.farm/page-data/i/void-bag-01/page-data.json; Cache: void-bag-01__void-bag-01.json; Parser: buddy-item-multi-source-v1
Water Bottle,water bottle,Buddy's School Bag,buddy's school bag,openable,openable,https://buddy.farm/i/water-bottle/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/water-bottle/; Page data: https://buddy.farm/page-data/i/water-bottle/page-data.json; Cache: water-bottle__water-bottle.json; Parser: buddy-item-multi-source-v1
Wax Candle,wax candle,Box of Chocolate 01,box of chocolate 01,openable,openable,https://buddy.farm/i/wax-candle/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/wax-candle/; Page data: https://buddy.farm/page-data/i/wax-candle/page-data.json; Cache: wax-candle__wax-candle.json; Parser: buddy-item-multi-source-v1
Wax Candle,wax candle,Ancient Coin,ancient coin,wishing_well,Wishing Well throw,https://buddy.farm/i/wax-candle/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.08333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/wax-candle/; Page data: https://buddy.farm/page-data/i/wax-candle/page-data.json; Cache: wax-candle__wax-candle.json; Parser: buddy-item-multi-source-v1
Wax Candle,wax candle,Gouda,gouda,wishing_well,Wishing Well throw,https://buddy.farm/i/wax-candle/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/wax-candle/; Page data: https://buddy.farm/page-data/i/wax-candle/page-data.json; Cache: wax-candle__wax-candle.json; Parser: buddy-item-multi-source-v1
Wax Candle,wax candle,Small Gear,small gear,wishing_well,Wishing Well throw,https://buddy.farm/i/wax-candle/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/wax-candle/; Page data: https://buddy.farm/page-data/i/wax-candle/page-data.json; Cache: wax-candle__wax-candle.json; Parser: buddy-item-multi-source-v1
Wax Candle,wax candle,Witch Hat,witch hat,wishing_well,Wishing Well throw,https://buddy.farm/i/wax-candle/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/wax-candle/; Page data: https://buddy.farm/page-data/i/wax-candle/page-data.json; Cache: wax-candle__wax-candle.json; Parser: buddy-item-multi-source-v1
Werewolf Buddy Doll,werewolf buddy doll,Buddy Doll Bag 01,buddy doll bag 01,openable,openable,https://buddy.farm/i/werewolf-buddy-doll/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/werewolf-buddy-doll/; Page data: https://buddy.farm/page-data/i/werewolf-buddy-doll/page-data.json; Cache: werewolf-buddy-doll__werewolf-buddy-doll.json; Parser: buddy-item-multi-source-v1
Wheat,wheat,Cornucopia 01,cornucopia 01,openable,openable,https://buddy.farm/i/wheat/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 3-3; Source: https://buddy.farm/i/wheat/; Page data: https://buddy.farm/page-data/i/wheat/page-data.json; Cache: wheat__wheat.json; Parser: buddy-item-multi-source-v1
Wheat,wheat,Cornucopia 02,cornucopia 02,openable,openable,https://buddy.farm/i/wheat/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 50-50; Source: https://buddy.farm/i/wheat/; Page data: https://buddy.farm/page-data/i/wheat/page-data.json; Cache: wheat__wheat.json; Parser: buddy-item-multi-source-v1
Wheat,wheat,Fall Basket,fall basket,openable,openable,https://buddy.farm/i/wheat/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 5-5; Source: https://buddy.farm/i/wheat/; Page data: https://buddy.farm/page-data/i/wheat/page-data.json; Cache: wheat__wheat.json; Parser: buddy-item-multi-source-v1
Wine,wine,Box of Chocolate 01,box of chocolate 01,openable,openable,https://buddy.farm/i/wine/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/wine/; Page data: https://buddy.farm/page-data/i/wine/page-data.json; Cache: wine__wine.json; Parser: buddy-item-multi-source-v1
Wine,wine,Christmas Present 11,christmas present 11,openable,openable,https://buddy.farm/i/wine/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 11-11; Source: https://buddy.farm/i/wine/; Page data: https://buddy.farm/page-data/i/wine/page-data.json; Cache: wine__wine.json; Parser: buddy-item-multi-source-v1
