quest_key,quest_name,questline_key,questline_name,questline_aliases,stage_label,npc,farming_level,fishing_level,crafting_level,exploring_level,tower_level,previous_quest_key,next_quest_keys,source_url,coverage_status,notes
the hat which makes the magic iv,The Hat Which Makes The Magic IV,the hat which makes the magic,The Hat Which Makes The Magic,,IV,,,,,,,the hat which makes the magic iii,,https://buddy.farm/q/the-hat-which-makes-the-magic-iv/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 368; Quest image: /img/items/npc_figure.png; Quest end date: 2025-11-04T05:59:59+00:00
the heat makes it hotter i,The Heat Makes It Hotter I,the heat makes it hotter,The Heat Makes It Hotter,,I,,,,,,,,the heat makes it hotter ii,https://buddy.farm/q/the-heat-makes-it-hotter-i/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7533850; Quest image: /img/items/a_028h.png; Quest end date: 2025-09-01T04:59:59+00:00
the heat makes it hotter ii,The Heat Makes It Hotter II,the heat makes it hotter,The Heat Makes It Hotter,,II,,,,,,,the heat makes it hotter i,the heat makes it hotter iii,https://buddy.farm/q/the-heat-makes-it-hotter-ii/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7533851; Quest image: /img/items/a_028h.png; Quest end date: 2025-09-01T04:59:59+00:00
the heat makes it hotter iii,The Heat Makes It Hotter III,the heat makes it hotter,The Heat Makes It Hotter,,III,,,,,,,the heat makes it hotter ii,the heat makes it hotter iv,https://buddy.farm/q/the-heat-makes-it-hotter-iii/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7533852; Quest image: /img/items/a_028h.png; Quest end date: 2025-09-01T04:59:59+00:00
the heat makes it hotter iv,The Heat Makes It Hotter IV,the heat makes it hotter,The Heat Makes It Hotter,,IV,,,,,,,the heat makes it hotter iii,the heat makes it hotter v,https://buddy.farm/q/the-heat-makes-it-hotter-iv/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7533853; Quest image: /img/items/a_028h.png; Quest end date: 2025-09-01T04:59:59+00:00
the heat makes it hotter v,The Heat Makes It Hotter V,the heat makes it hotter,The Heat Makes It Hotter,,V,,,,,,,the heat makes it hotter iv,the heat makes it hotter vi,https://buddy.farm/q/the-heat-makes-it-hotter-v/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7533905; Quest image: /img/items/a_028h.png; Quest end date: 2025-09-01T04:59:59+00:00
the heat makes it hotter vi,The Heat Makes It Hotter VI,the heat makes it hotter,The Heat Makes It Hotter,,VI,,,,,,,the heat makes it hotter v,the heat makes it hotter vii,https://buddy.farm/q/the-heat-makes-it-hotter-vi/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7533915; Quest image: /img/items/a_028h.png; Quest end date: 2025-09-01T04:59:59+00:00
the heat makes it hotter vii,The Heat Makes It Hotter VII,the heat makes it hotter,The Heat Makes It Hotter,,VII,,,,,,,the heat makes it hotter vi,the heat makes it hotter viii,https://buddy.farm/q/the-heat-makes-it-hotter-vii/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7534408; Quest image: /img/items/a_028h.png; Quest end date: 2025-09-01T04:59:59+00:00
the heat makes it hotter viii,The Heat Makes It Hotter VIII,the heat makes it hotter,The Heat Makes It Hotter,,VIII,,,,,,,the heat makes it hotter vii,the heat makes it hotter ix,https://buddy.farm/q/the-heat-makes-it-hotter-viii/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7534409; Quest image: /img/items/a_028h.png; Quest end date: 2025-09-01T04:59:59+00:00
the heat makes it hotter ix,The Heat Makes It Hotter IX,the heat makes it hotter,The Heat Makes It Hotter,,IX,,,,,,,the heat makes it hotter viii,the heat makes it hotter x,https://buddy.farm/q/the-heat-makes-it-hotter-ix/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7534410; Quest image: /img/items/a_028h.png; Quest end date: 2025-09-01T04:59:59+00:00
the heat makes it hotter x,The Heat Makes It Hotter X,the heat makes it hotter,The Heat Makes It Hotter,,X,,,,,,,the heat makes it hotter ix,,https://buddy.farm/q/the-heat-makes-it-hotter-x/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7534438; Quest image: /img/items/a_028h.png; Quest end date: 2025-09-01T04:59:59+00:00
the light continues i,The Light Continues I,the light continues,The Light Continues,,I,,,,,,,,the light continues ii,https://buddy.farm/q/the-light-continues-i/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 1938632; Quest image: /img/items/mariya.png; Quest end date: 2026-01-04T05:59:59+00:00
the light continues ii,The Light Continues II,the light continues,The Light Continues,,II,,,,,,,the light continues i,,https://buddy.farm/q/the-light-continues-ii/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 2031565; Quest image: /img/items/mariya.png; Quest end date: 2026-01-04T05:59:59+00:00
the masonry requires action xxi,The Masonry Requires Action XXI,the masonry requires action,The Masonry Requires Action,PSA; Masonry,XXI,,,,,,,,,https://buddy.farm/q/the-masonry-requires-action-xxi/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7553574; Quest image: /img/items/a_028h.png
the masonry requires activity xxv,The Masonry Requires Activity XXV,the masonry requires activity,The Masonry Requires Activity,PSA; Masonry,XXV,,,,,,,,,https://buddy.farm/q/the-masonry-requires-activity-xxv/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7553580; Quest image: /img/items/a_028h.png
the masonry requires attention xviii,The Masonry Requires Attention XVIII,the masonry requires attention,The Masonry Requires Attention,PSA; Masonry,XVIII,,,,,,,,,https://buddy.farm/q/the-masonry-requires-attention-xviii/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7552709; Quest image: /img/items/a_028h.png
the mystery triangle i,The Mystery Triangle I,the mystery triangle,The Mystery Triangle,,I,,,,,,,,the mystery triangle ii,https://buddy.farm/q/the-mystery-triangle-i/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7492884; Quest image: /img/items/merchant.png; Quest end date: 2025-08-01T04:59:59+00:00
the mystery triangle ii,The Mystery Triangle II,the mystery triangle,The Mystery Triangle,,II,,,,,,,the mystery triangle i,,https://buddy.farm/q/the-mystery-triangle-ii/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7492888; Quest image: /img/items/merchant.png; Quest end date: 2025-08-01T04:59:59+00:00
the neighs have it,The Neighs Have It,the neighs have it,The Neighs Have It,,,,,,,,,,,https://buddy.farm/q/the-neighs-have-it/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 154; Quest image: /img/items/npc_horse.png
the otipeg line i,The Otipeg Line I,the otipeg line,The Otipeg Line,,I,,,,,,,,the otipeg line ii,https://buddy.farm/q/the-otipeg-line-i/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 868281; Quest image: /img/items/a_048.png; Quest end date: 2025-09-16T04:59:59+00:00
the otipeg line ii,The Otipeg Line II,the otipeg line,The Otipeg Line,,II,,,,,,,the otipeg line i,the otipeg line iii,https://buddy.farm/q/the-otipeg-line-ii/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 868414; Quest image: /img/items/a_048.png; Quest end date: 2025-09-16T04:59:59+00:00
the otipeg line iii,The Otipeg Line III,the otipeg line,The Otipeg Line,,III,,,,,,,the otipeg line ii,the otipeg line iv,https://buddy.farm/q/the-otipeg-line-iii/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 868499; Quest image: /img/items/a_048.png; Quest end date: 2025-09-16T04:59:59+00:00
the otipeg line iv,The Otipeg Line IV,the otipeg line,The Otipeg Line,,IV,,,,,,,the otipeg line iii,,https://buddy.farm/q/the-otipeg-line-iv/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 868590; Quest image: /img/items/a_048.png; Quest end date: 2025-09-16T04:59:59+00:00
the ramparts mended anew xxvi,The Ramparts Mended Anew XXVI,the ramparts mended anew,The Ramparts Mended Anew,,XXVI,,,,,,,,,https://buddy.farm/q/the-ramparts-mended-anew-xxvi/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 7553582; Quest image: /img/items/a_028h.png
the right snacks i,The Right Snacks I,the right snacks,The Right Snacks,,I,,,,,,,,the right snacks ii,https://buddy.farm/q/the-right-snacks-i/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 4654988; Quest image: /img/items/bear_01.png
the right snacks ii,The Right Snacks II,the right snacks,The Right Snacks,,II,,,,,,,the right snacks i,the right snacks iii,https://buddy.farm/q/the-right-snacks-ii/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 4655010; Quest image: /img/items/bear_01.png
the right snacks iii,The Right Snacks III,the right snacks,The Right Snacks,,III,,,,,,,the right snacks ii,,https://buddy.farm/q/the-right-snacks-iii/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 4655056; Quest image: /img/items/bear_01.png
the rocket's red glare i,The Rocket’s Red Glare I,the rocket's red glare,The Rocket’s Red Glare,,I,,,,,,,,the rocket's red glare ii,https://buddy.farm/q/the-rockets-red-glare-i/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 33536; Quest image: /img/items/a_011.png; Quest end date: 2025-08-01T04:59:59+00:00
the rocket's red glare ii,The Rocket’s Red Glare II,the rocket's red glare,The Rocket’s Red Glare,,II,,,,,,,the rocket's red glare i,the rocket's red glare iii,https://buddy.farm/q/the-rockets-red-glare-ii/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 33612; Quest image: /img/items/a_011.png; Quest end date: 2025-08-01T04:59:59+00:00
the rocket's red glare iii,The Rocket’s Red Glare III,the rocket's red glare,The Rocket’s Red Glare,,III,,,,,,,the rocket's red glare ii,the rocket's red glare iv,https://buddy.farm/q/the-rockets-red-glare-iii/,reviewed,Promoted from complete cached Buddy item-page quest evidence for BL-274.; Item requirements and rewards are reverse-derived from item pages; non-item prerequisites may be absent.; Buddy quest id: 33679; Quest image: /img/items/a_098.png; Quest end date: 2025-08-01T04:59:59+00:00
