item_name,canonical_key,buddy_url,page_data_url,cache_file_name,http_status,source_status,recipes,used_in_recipes,drop_rates,pet_sources,openable_contents,openable_sources,wishing_well_outputs,wishing_well_inputs,quest_rows,unknown_detected_sections,flags,warnings
Treat Bag 01,treat bag 01,https://buddy.farm/i/treat-bag-01/,https://buddy.farm/page-data/i/treat-bag-01/page-data.json,treat-bag-01__treat-bag-01.json,200,sources_present,0,0,4,0,4,1,0,1,23,,,
Treat Bag 02,treat bag 02,https://buddy.farm/i/treat-bag-02/,https://buddy.farm/page-data/i/treat-bag-02/page-data.json,treat-bag-02__treat-bag-02.json,200,sources_present,0,0,4,0,4,1,3,0,18,,,
Treat Bag 03,treat bag 03,https://buddy.farm/i/treat-bag-03/,https://buddy.farm/page-data/i/treat-bag-03/page-data.json,treat-bag-03__treat-bag-03.json,200,sources_present,0,0,4,0,4,1,3,0,15,,,
Treat Bag 04,treat bag 04,https://buddy.farm/i/treat-bag-04/,https://buddy.farm/page-data/i/treat-bag-04/page-data.json,treat-bag-04__treat-bag-04.json,200,sources_present,0,0,0,0,6,4,0,0,2,,,
Treat Bag 05,treat bag 05,https://buddy.farm/i/treat-bag-05/,https://buddy.farm/page-data/i/treat-bag-05/page-data.json,treat-bag-05__treat-bag-05.json,200,sources_blank,0,0,0,0,9,4,0,0,0,,,
Treat Bag 06,treat bag 06,https://buddy.farm/i/treat-bag-06/,https://buddy.farm/page-data/i/treat-bag-06/page-data.json,treat-bag-06__treat-bag-06.json,200,sources_blank,0,0,0,0,8,3,0,0,0,,,
Tribal Mask,tribal mask,https://buddy.farm/i/tribal-mask/,https://buddy.farm/page-data/i/tribal-mask/page-data.json,tribal-mask__tribal-mask.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Tribal Staff,tribal staff,https://buddy.farm/i/tribal-staff/,https://buddy.farm/page-data/i/tribal-staff/page-data.json,tribal-staff__tribal-staff.json,200,sources_present,0,0,4,0,0,0,0,0,9,,,
Trident of Poseidon,trident of poseidon,https://buddy.farm/i/trident-of-poseidon/,https://buddy.farm/page-data/i/trident-of-poseidon/page-data.json,trident-of-poseidon__trident-of-poseidon.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Trigon Knot,trigon knot,https://buddy.farm/i/trigon-knot/,https://buddy.farm/page-data/i/trigon-knot/page-data.json,trigon-knot__trigon-knot.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Trout,trout,https://buddy.farm/i/trout/,https://buddy.farm/page-data/i/trout/page-data.json,trout__trout.json,200,sources_present,0,0,12,1,0,1,0,0,38,,,
Turkey Buddy Doll,turkey buddy doll,https://buddy.farm/i/turkey-buddy-doll/,https://buddy.farm/page-data/i/turkey-buddy-doll/page-data.json,turkey-buddy-doll__turkey-buddy-doll.json,200,sources_blank,0,0,0,0,0,1,0,0,0,,,
Twine,twine,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,200,sources_present,1,37,0,1,0,1,0,0,39,,,
Two Hearts Belt,two hearts belt,https://buddy.farm/i/two-hearts-belt/,https://buddy.farm/page-data/i/two-hearts-belt/page-data.json,two-hearts-belt__two-hearts-belt.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
U'ral Talisman,u ral talisman,https://buddy.farm/i/u-ral-talisman/,https://buddy.farm/page-data/i/u-ral-talisman/page-data.json,u-ral-talisman__u-ral-talisman.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Ugly Buddy Sweater,ugly buddy sweater,https://buddy.farm/i/ugly-buddy-sweater/,https://buddy.farm/page-data/i/ugly-buddy-sweater/page-data.json,ugly-buddy-sweater__ugly-buddy-sweater.json,200,sources_present,0,0,0,0,0,0,0,0,10,,,
Uncle Sam Buddy Doll,uncle sam buddy doll,https://buddy.farm/i/uncle-sam-buddy-doll/,https://buddy.farm/page-data/i/uncle-sam-buddy-doll/page-data.json,uncle-sam-buddy-doll__uncle-sam-buddy-doll.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Unicorn Key,unicorn key,https://buddy.farm/i/unicorn-key/,https://buddy.farm/page-data/i/unicorn-key/page-data.json,unicorn-key__unicorn-key.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Unpolished Aquacite,unpolished aquacite,https://buddy.farm/i/unpolished-aquacite/,https://buddy.farm/page-data/i/unpolished-aquacite/page-data.json,unpolished-aquacite__unpolished-aquacite.json,200,sources_present,0,1,0,0,0,0,0,0,0,,,
Unpolished Emerald,unpolished emerald,https://buddy.farm/i/unpolished-emerald/,https://buddy.farm/page-data/i/unpolished-emerald/page-data.json,unpolished-emerald__unpolished-emerald.json,200,sources_present,0,1,4,1,0,0,0,0,2,,,
Unpolished Flarite,unpolished flarite,https://buddy.farm/i/unpolished-flarite/,https://buddy.farm/page-data/i/unpolished-flarite/page-data.json,unpolished-flarite__unpolished-flarite.json,200,sources_present,0,1,0,0,0,0,0,0,0,,,
Unpolished Garnet,unpolished garnet,https://buddy.farm/i/unpolished-garnet/,https://buddy.farm/page-data/i/unpolished-garnet/page-data.json,unpolished-garnet__unpolished-garnet.json,200,sources_present,0,1,4,2,0,0,0,0,3,,,
Unpolished Jade,unpolished jade,https://buddy.farm/i/unpolished-jade/,https://buddy.farm/page-data/i/unpolished-jade/page-data.json,unpolished-jade__unpolished-jade.json,200,sources_present,0,1,0,1,0,0,0,0,16,,,
Unpolished Pyrite,unpolished pyrite,https://buddy.farm/i/unpolished-pyrite/,https://buddy.farm/page-data/i/unpolished-pyrite/page-data.json,unpolished-pyrite__unpolished-pyrite.json,200,sources_present,0,1,0,0,0,0,0,0,0,,,
Unpolished Ruby,unpolished ruby,https://buddy.farm/i/unpolished-ruby/,https://buddy.farm/page-data/i/unpolished-ruby/page-data.json,unpolished-ruby__unpolished-ruby.json,200,sources_present,0,1,4,1,0,0,0,0,1,,,
Unpolished Shimmer Stone,unpolished shimmer stone,https://buddy.farm/i/unpolished-shimmer-stone/,https://buddy.farm/page-data/i/unpolished-shimmer-stone/page-data.json,unpolished-shimmer-stone__unpolished-shimmer-stone.json,200,sources_present,1,1,8,1,0,0,0,0,2,,,
Unrefined Sugar,unrefined sugar,https://buddy.farm/i/unrefined-sugar/,https://buddy.farm/page-data/i/unrefined-sugar/page-data.json,unrefined-sugar__unrefined-sugar.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Unusual Gem,unusual gem,https://buddy.farm/i/unusual-gem/,https://buddy.farm/page-data/i/unusual-gem/page-data.json,unusual-gem__unusual-gem.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Utal's Sabre,utal s sabre,https://buddy.farm/i/utal-s-sabre/,https://buddy.farm/page-data/i/utal-s-sabre/page-data.json,utal-s-sabre__utal-s-sabre.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Vacation Buddy Doll,vacation buddy doll,https://buddy.farm/i/vacation-buddy-doll/,https://buddy.farm/page-data/i/vacation-buddy-doll/page-data.json,vacation-buddy-doll__vacation-buddy-doll.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Valentines Card,valentines card,https://buddy.farm/i/valentines-card/,https://buddy.farm/page-data/i/valentines-card/page-data.json,valentines-card__valentines-card.json,200,sources_present,0,0,0,0,0,4,0,0,16,,,
Valve,valve,https://buddy.farm/i/valve/,https://buddy.farm/page-data/i/valve/page-data.json,valve__valve.json,200,sources_present,1,0,0,0,0,0,0,0,2,,,
Vampire Buddy Doll,vampire buddy doll,https://buddy.farm/i/vampire-buddy-doll/,https://buddy.farm/page-data/i/vampire-buddy-doll/page-data.json,vampire-buddy-doll__vampire-buddy-doll.json,200,sources_blank,0,0,0,0,0,1,0,0,0,,,
Veggie Juice,veggie juice,https://buddy.farm/i/veggie-juice/,https://buddy.farm/page-data/i/veggie-juice/page-data.json,veggie-juice__veggie-juice.json,200,sources_present,1,0,0,0,0,1,0,0,3,,,
Velocity Belt,velocity belt,https://buddy.farm/i/velocity-belt/,https://buddy.farm/page-data/i/velocity-belt/page-data.json,velocity-belt__velocity-belt.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Vincent Bobblehead,vincent bobblehead,https://buddy.farm/i/vincent-bobblehead/,https://buddy.farm/page-data/i/vincent-bobblehead/page-data.json,vincent-bobblehead__vincent-bobblehead.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Vincent's Sea Pincher Special,vincent s sea pincher special,https://buddy.farm/i/vincent-s-sea-pincher-special/,https://buddy.farm/page-data/i/vincent-s-sea-pincher-special/page-data.json,vincent-s-sea-pincher-special__vincent-s-sea-pincher-special.json,200,sources_present,0,0,0,0,0,0,0,0,0,,,
VIP Card,vip card,https://buddy.farm/i/vip-card/,https://buddy.farm/page-data/i/vip-card/page-data.json,vip-card__vip-card.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
VIP Platinum Card,vip platinum card,https://buddy.farm/i/vip-platinum-card/,https://buddy.farm/page-data/i/vip-platinum-card/page-data.json,vip-platinum-card__vip-platinum-card.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Vixen,vixen,https://buddy.farm/i/vixen/,https://buddy.farm/page-data/i/vixen/page-data.json,vixen__vixen.json,200,sources_present,0,0,0,0,0,0,0,1,3,,,
Void Bag 01,void bag 01,https://buddy.farm/i/void-bag-01/,https://buddy.farm/page-data/i/void-bag-01/page-data.json,void-bag-01__void-bag-01.json,200,sources_present,0,0,0,0,0,7,0,0,116,,,
Waffle,waffle,https://buddy.farm/i/waffle/,https://buddy.farm/page-data/i/waffle/page-data.json,waffle__waffle.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Wagon Wheel,wagon wheel,https://buddy.farm/i/wagon-wheel/,https://buddy.farm/page-data/i/wagon-wheel/page-data.json,wagon-wheel__wagon-wheel.json,200,sources_present,1,1,0,0,0,0,0,0,26,,,
Wampa Buddy Doll,wampa buddy doll,https://buddy.farm/i/wampa-buddy-doll/,https://buddy.farm/page-data/i/wampa-buddy-doll/page-data.json,wampa-buddy-doll__wampa-buddy-doll.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Water Bottle,water bottle,https://buddy.farm/i/water-bottle/,https://buddy.farm/page-data/i/water-bottle/page-data.json,water-bottle__water-bottle.json,200,sources_present,0,0,0,0,0,1,0,0,8,,,
Water Lily,water lily,https://buddy.farm/i/water-lily/,https://buddy.farm/page-data/i/water-lily/page-data.json,water-lily__water-lily.json,200,sources_present,0,0,4,1,0,0,3,0,23,,,
Water Orb,water orb,https://buddy.farm/i/water-orb/,https://buddy.farm/page-data/i/water-orb/page-data.json,water-orb__water-orb.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Watermelon,watermelon,https://buddy.farm/i/watermelon/,https://buddy.farm/page-data/i/watermelon/page-data.json,watermelon__watermelon.json,200,sources_present,0,1,2,1,0,0,0,0,44,,,
Watermelon Seeds,watermelon seeds,https://buddy.farm/i/watermelon-seeds/,https://buddy.farm/page-data/i/watermelon-seeds/page-data.json,watermelon-seeds__watermelon-seeds.json,200,sources_present,0,0,0,0,0,0,0,0,3,,,
Wax Candle,wax candle,https://buddy.farm/i/wax-candle/,https://buddy.farm/page-data/i/wax-candle/page-data.json,wax-candle__wax-candle.json,200,sources_present,0,0,0,0,0,1,3,4,10,,,
We Know Card,we know card,https://buddy.farm/i/we-know-card/,https://buddy.farm/page-data/i/we-know-card/page-data.json,we-know-card__we-know-card.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Welcome Card,welcome card,https://buddy.farm/i/welcome-card/,https://buddy.farm/page-data/i/welcome-card/page-data.json,welcome-card__welcome-card.json,200,sources_present,0,0,0,0,8,0,0,0,1,,,
Werewolf Buddy Doll,werewolf buddy doll,https://buddy.farm/i/werewolf-buddy-doll/,https://buddy.farm/page-data/i/werewolf-buddy-doll/page-data.json,werewolf-buddy-doll__werewolf-buddy-doll.json,200,sources_blank,0,0,0,0,0,1,0,0,0,,,
Wheat,wheat,https://buddy.farm/i/wheat/,https://buddy.farm/page-data/i/wheat/page-data.json,wheat__wheat.json,200,sources_present,0,0,2,0,0,3,0,0,24,,,
Wheat Seeds,wheat seeds,https://buddy.farm/i/wheat-seeds/,https://buddy.farm/page-data/i/wheat-seeds/page-data.json,wheat-seeds__wheat-seeds.json,200,sources_present,0,0,0,0,0,0,0,0,5,,,
Whistle,whistle,https://buddy.farm/i/whistle/,https://buddy.farm/page-data/i/whistle/page-data.json,whistle__whistle.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
White Cloak,white cloak,https://buddy.farm/i/white-cloak/,https://buddy.farm/page-data/i/white-cloak/page-data.json,white-cloak__white-cloak.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
White Dye,white dye,https://buddy.farm/i/white-dye/,https://buddy.farm/page-data/i/white-dye/page-data.json,white-dye__white-dye.json,200,sources_present,1,5,0,0,0,0,0,0,0,,,
White Flowers,white flowers,https://buddy.farm/i/white-flowers/,https://buddy.farm/page-data/i/white-flowers/page-data.json,white-flowers__white-flowers.json,200,sources_present,0,1,0,1,0,0,0,0,11,,,
White Parchment,white parchment,https://buddy.farm/i/white-parchment/,https://buddy.farm/page-data/i/white-parchment/page-data.json,white-parchment__white-parchment.json,200,sources_present,1,7,0,0,0,0,0,0,29,,,
White Purse,white purse,https://buddy.farm/i/white-purse/,https://buddy.farm/page-data/i/white-purse/page-data.json,white-purse__white-purse.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
White Scarf,white scarf,https://buddy.farm/i/white-scarf/,https://buddy.farm/page-data/i/white-scarf/page-data.json,white-scarf__white-scarf.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
White Shirt,white shirt,https://buddy.farm/i/white-shirt/,https://buddy.farm/page-data/i/white-shirt/page-data.json,white-shirt__white-shirt.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
White Sugar,white sugar,https://buddy.farm/i/white-sugar/,https://buddy.farm/page-data/i/white-sugar/page-data.json,white-sugar__white-sugar.json,200,sources_present,0,1,0,0,0,0,0,0,7,,,
White Truffle,white truffle,https://buddy.farm/i/white-truffle/,https://buddy.farm/page-data/i/white-truffle/page-data.json,white-truffle__white-truffle.json,200,sources_present,0,0,0,0,0,0,0,0,26,,,
White Twine,white twine,https://buddy.farm/i/white-twine/,https://buddy.farm/page-data/i/white-twine/page-data.json,white-twine__white-twine.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
Wine,wine,https://buddy.farm/i/wine/,https://buddy.farm/page-data/i/wine/page-data.json,wine__wine.json,200,sources_present,1,0,0,1,0,4,0,0,38,,,
Winged Amulet,winged amulet,https://buddy.farm/i/winged-amulet/,https://buddy.farm/page-data/i/winged-amulet/page-data.json,winged-amulet__winged-amulet.json,200,sources_present,0,0,2,0,0,1,0,0,1,,,
Winter Basket,winter basket,https://buddy.farm/i/winter-basket/,https://buddy.farm/page-data/i/winter-basket/page-data.json,winter-basket__winter-basket.json,200,sources_blank,0,0,0,0,9,3,0,0,0,,,
Wishbone Necklace,wishbone necklace,https://buddy.farm/i/wishbone-necklace/,https://buddy.farm/page-data/i/wishbone-necklace/page-data.json,wishbone-necklace__wishbone-necklace.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Witch Hat,witch hat,https://buddy.farm/i/witch-hat/,https://buddy.farm/page-data/i/witch-hat/page-data.json,witch-hat__witch-hat.json,200,sources_present,0,0,4,0,0,0,3,2,23,,,
Witch's Brew,witch s brew,https://buddy.farm/i/witch-s-brew/,https://buddy.farm/page-data/i/witch-s-brew/page-data.json,witch-s-brew__witch-s-brew.json,200,sources_present,0,0,0,0,0,0,0,0,16,,,
Witch's Broom,witch s broom,https://buddy.farm/i/witch-s-broom/,https://buddy.farm/page-data/i/witch-s-broom/page-data.json,witch-s-broom__witch-s-broom.json,200,sources_present,0,0,0,0,0,1,0,0,7,,,
Wizard Hat,wizard hat,https://buddy.farm/i/wizard-hat/,https://buddy.farm/page-data/i/wizard-hat/page-data.json,wizard-hat__wizard-hat.json,200,sources_present,1,0,0,1,0,1,0,1,96,,,
Wizard's Second Favorite Feather,wizard s second favorite feather,https://buddy.farm/i/wizard-s-second-favorite-feather/,https://buddy.farm/page-data/i/wizard-s-second-favorite-feather/page-data.json,wizard-s-second-favorite-feather__wizard-s-second-favorite-feather.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Wood,wood,https://buddy.farm/i/wood/,https://buddy.farm/page-data/i/wood/page-data.json,wood__wood.json,200,sources_present,0,20,24,1,0,1,0,0,35,,,
Wooden Barrel,wooden barrel,https://buddy.farm/i/wooden-barrel/,https://buddy.farm/page-data/i/wooden-barrel/page-data.json,wooden-barrel__wooden-barrel.json,200,sources_present,1,1,0,0,0,0,0,0,60,,,
Wooden Bow,wooden bow,https://buddy.farm/i/wooden-bow/,https://buddy.farm/page-data/i/wooden-bow/page-data.json,wooden-bow__wooden-bow.json,200,sources_present,1,0,0,0,0,0,0,2,4,,,
Wooden Box,wooden box,https://buddy.farm/i/wooden-box/,https://buddy.farm/page-data/i/wooden-box/page-data.json,wooden-box__wooden-box.json,200,sources_present,1,1,0,0,0,0,4,0,44,,,
Wooden Button,wooden button,https://buddy.farm/i/wooden-button/,https://buddy.farm/page-data/i/wooden-button/page-data.json,wooden-button__wooden-button.json,200,sources_present,1,3,0,0,0,0,0,0,1,,,
Wooden Mask,wooden mask,https://buddy.farm/i/wooden-mask/,https://buddy.farm/page-data/i/wooden-mask/page-data.json,wooden-mask__wooden-mask.json,200,sources_present,0,0,4,0,0,0,3,4,23,,,
Wooden Pipe,wooden pipe,https://buddy.farm/i/wooden-pipe/,https://buddy.farm/page-data/i/wooden-pipe/page-data.json,wooden-pipe__wooden-pipe.json,200,sources_present,0,0,0,0,0,0,4,2,1,,,
Wooden Plank,wooden plank,https://buddy.farm/i/wooden-plank/,https://buddy.farm/page-data/i/wooden-plank/page-data.json,wooden-plank__wooden-plank.json,200,sources_present,1,11,0,0,0,1,0,0,52,,,
Wooden Shield,wooden shield,https://buddy.farm/i/wooden-shield/,https://buddy.farm/page-data/i/wooden-shield/page-data.json,wooden-shield__wooden-shield.json,200,sources_present,1,2,0,0,0,0,0,0,14,,,
Wooden Spear,wooden spear,https://buddy.farm/i/wooden-spear/,https://buddy.farm/page-data/i/wooden-spear/page-data.json,wooden-spear__wooden-spear.json,200,sources_present,1,0,0,0,0,0,0,0,2,,,
Wooden Sword,wooden sword,https://buddy.farm/i/wooden-sword/,https://buddy.farm/page-data/i/wooden-sword/page-data.json,wooden-sword__wooden-sword.json,200,sources_present,1,0,0,0,0,0,0,0,12,,,
Wooden Table,wooden table,https://buddy.farm/i/wooden-table/,https://buddy.farm/page-data/i/wooden-table/page-data.json,wooden-table__wooden-table.json,200,sources_present,1,0,0,0,0,0,0,0,15,,,
World Globe,world globe,https://buddy.farm/i/world-globe/,https://buddy.farm/page-data/i/world-globe/page-data.json,world-globe__world-globe.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Worms,worms,https://buddy.farm/i/worms/,https://buddy.farm/page-data/i/worms/page-data.json,worms__worms.json,200,sources_present,0,1,0,0,0,3,0,0,27,,,
Wrench,wrench,https://buddy.farm/i/wrench/,https://buddy.farm/page-data/i/wrench/page-data.json,wrench__wrench.json,200,sources_present,1,1,0,0,0,0,0,2,8,,,
Y73841 Blueprint,y73841 blueprint,https://buddy.farm/i/y73841-blueprint/,https://buddy.farm/page-data/i/y73841-blueprint/page-data.json,y73841-blueprint__y73841-blueprint.json,200,sources_present,0,1,0,0,0,0,0,0,1,,,
Y73841 Detector,y73841 detector,https://buddy.farm/i/y73841-detector/,https://buddy.farm/page-data/i/y73841-detector/page-data.json,y73841-detector__y73841-detector.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
Yarn,yarn,https://buddy.farm/i/yarn/,https://buddy.farm/page-data/i/yarn/page-data.json,yarn__yarn.json,200,sources_present,1,10,4,0,0,1,0,0,11,,,
Yellow Bag,yellow bag,https://buddy.farm/i/yellow-bag/,https://buddy.farm/page-data/i/yellow-bag/page-data.json,yellow-bag__yellow-bag.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
Yellow Butterfly,yellow butterfly,https://buddy.farm/i/yellow-butterfly/,https://buddy.farm/page-data/i/yellow-butterfly/page-data.json,yellow-butterfly__yellow-butterfly.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
Yellow Dye,yellow dye,https://buddy.farm/i/yellow-dye/,https://buddy.farm/page-data/i/yellow-dye/page-data.json,yellow-dye__yellow-dye.json,200,sources_present,1,8,0,0,0,0,0,0,0,,,
Yellow Flowers,yellow flowers,https://buddy.farm/i/yellow-flowers/,https://buddy.farm/page-data/i/yellow-flowers/page-data.json,yellow-flowers__yellow-flowers.json,200,sources_present,0,1,0,1,0,0,0,0,15,,,
Yellow Ornament,yellow ornament,https://buddy.farm/i/yellow-ornament/,https://buddy.farm/page-data/i/yellow-ornament/page-data.json,yellow-ornament__yellow-ornament.json,200,sources_present,0,0,4,0,0,0,0,0,7,,,
Yellow Perch,yellow perch,https://buddy.farm/i/yellow-perch/,https://buddy.farm/page-data/i/yellow-perch/page-data.json,yellow-perch__yellow-perch.json,200,sources_present,0,0,16,0,0,0,0,0,21,,,
Yellow Purse,yellow purse,https://buddy.farm/i/yellow-purse/,https://buddy.farm/page-data/i/yellow-purse/page-data.json,yellow-purse__yellow-purse.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
Yellow Scarf,yellow scarf,https://buddy.farm/i/yellow-scarf/,https://buddy.farm/page-data/i/yellow-scarf/page-data.json,yellow-scarf__yellow-scarf.json,200,sources_present,1,0,0,0,0,0,0,0,0,,,
